age,selling_price,km_driven,mileage,engine,max_power,seats
11,320000,155000,23,1396,90,5
10,140000,70000,20,1399,68,5
10,310000,25000,21.5,1248,88.8,5
16,65000,120000,16.1,796,37,4
9,300000,90000,18.2,1248,73.8,7
5,2711000,9000,13.6,1999,177,5
3,5150000,20000,22.37,2487,214.56,5
5,3200000,45000,19.33,1999,177,5
7,503000,110000,14.1,2179,147.94,7
3,3800000,20000,18,1969,190,5
6,2000000,68089,19.16,2494,157.7,5
9,225000,58343,21.79,998,67.05,5
4,740000,38817,27.39,1248,74,5
6,550000,56494,18.2,1199,88.7,5
9,750000,79328,12.99,2494,100.6,7
3,650000,5621,22,1197,81.8,5
5,625000,25538,16.78,1496,88.73,5
4,600000,69779,22,1197,81.8,5
5,450000,56290,24,1186,73.97,5
3,5400000,7500,16.78,1995,190,5
3,5500000,8500,16.78,1995,190,5
3,779000,7032,19,1199,88.76,5
6,645000,11000,14.3,1598,103.5,5
4,2475000,2000,16.8,1984,150,5
11,575000,110000,15.1,2179,140,7
8,440000,110000,13.49,2179,138.03,5
10,380000,100000,22.9,1248,74,5
12,140000,116700,15,1368,90,5
7,475000,25000,22.95,1248,74,5
11,200000,200000,13,2489,95,8
12,400000,176062,17.8,1248,75,5
14,425000,250000,12.8,2494,102,8
7,509999,82000,25.8,1498,98.6,5
12,275000,80000,19.81,1086,68.05,5
5,650000,40000,18.2,1248,73.74,7
3,1850000,14000,17.1,1956,170,5
8,650000,129000,19.72,1461,108.45,5
6,360000,60000,20.5,1248,91.7,5
4,650000,82000,21.73,1498,108.62,5
9,2000000,77500,12.7,2179,187.7,5
5,675000,50000,18.2,1248,73.74,7
16,50000,40000,16.1,796,37,4
5,445000,39500,20.52,1197,81.8,5
4,750000,40000,22.54,1396,88.76,5
10,425000,56000,22.9,1248,74,5
5,850000,54000,22.54,1396,88.73,5
6,400000,20000,20.51,998,67.04,5
8,200000,55896,25,1396,69,5
6,550000,35000,25.8,1498,98.6,5
10,250000,97000,19.4,1198,86.8,5
8,206000,120000,22.74,796,47.3,5
8,290000,50000,21.1,814,55.2,5
12,45000,30400,26,624,35,4
3,1200000,15000,20,1497,115,5
10,220000,110000,21.64,1461,84.8,5
14,515000,120000,14.84,2143,170,5
12,170000,100000,19.7,796,46.3,5
12,260000,120000,17.8,1248,75,5
10,315000,130000,20.54,1598,103.6,5
11,225000,76000,20.92,998,67.1,5
10,420000,110000,19.33,1968,138.1,5
11,525000,96000,12.05,2179,120,8
4,670000,90000,28.4,1248,74,5
10,220000,110000,21.64,1461,84.8,5
9,250000,25000,20,1399,68.1,5
13,229999,90000,19.3,1248,73.9,5
13,229999,164000,19.3,1248,73.9,5
9,300000,120000,18,1198,86.7,5
12,165000,66000,19,998,66.1,5
12,295000,250000,13.93,2179,138,7
11,360000,157000,22.32,1582,126.3,5
11,380000,157000,22.32,1582,126.3,5
5,300000,35000,23.01,999,67,5
14,320000,100000,12.7,2609,116.6,9
6,325000,70000,19.44,1198,67,7
12,160000,30000,21.12,1248,88.8,5
4,630000,40000,16.5,1493,70,7
2,600000,5000,21.21,1197,81.8,5
8,229999,30000,22.74,796,47.3,5
8,440000,70000,22.9,1248,74,5
15,90000,60000,18,995,62,5
5,750000,60000,28.09,1248,88.5,5
10,330000,80000,16.8,1497,116.3,5
6,715000,70000,28.09,1248,88.5,5
9,250000,150000,20.86,1199,75,5
15,120000,150000,18.2,1061,64,5
18,100000,25000,14.2,1597,92,5
5,850000,35000,21.72,1498,108.6,5
4,450000,48000,25.4,1186,73.97,5
10,240000,200000,22.07,1199,73.9,5
7,600000,135000,26.59,1248,74,5
6,280000,110000,18.2,1248,73.74,7
10,465000,146000,22.32,1582,126.32,5
4,350000,44000,24.7,796,47.3,5
9,325000,70000,20.36,1197,78.9,5
18,50000,271000,16.8,1405,62,5
16,110000,120000,19.7,796,46.3,5
9,220000,80000,23.03,1396,69,5
7,515000,60000,15.96,2523,62.1,7
4,750000,40000,20.73,1373,91.1,5
4,350000,25000,21.1,814,55.2,5
3,488999,15000,18.9,1197,81.86,5
5,300000,27000,24.7,796,47.3,5
5,650000,35000,27.39,1248,74,5
8,250000,40000,19,998,66.1,5
8,200000,40000,22.74,796,47.3,5
7,950000,75262,15.4,2179,120,7
10,200000,120000,23.03,1396,69,5
6,276000,60000,20.3,998,68.05,5
8,250000,40000,21.1,814,55.2,5
14,95000,80000,19.7,796,46.3,5
11,200000,70000,23.57,1396,70,5
10,450000,100000,22.32,1582,126.32,5
9,900000,18000,15.1,2179,140,7
12,200000,175000,19.09,1396,69,5
12,200000,70000,20.36,1197,78.9,5
11,370000,91863,15.96,2523,62.1,7
14,250000,100000,15.2,1193,65,5
6,290000,10000,25.17,799,53.3,5
4,900000,35000,24.52,1248,88.5,7
9,325000,120000,20,1399,68.1,5
6,425000,30000,18.9,1197,82,5
6,315000,60000,25.17,799,53.3,5
8,300000,70000,23.95,998,67.05,5
9,325000,70000,20.36,1197,78.9,5
6,900000,130000,21.38,1396,88.7,5
6,950000,133000,21.38,1396,88.7,5
12,320000,120000,20.54,1598,103.6,5
3,500000,20000,19.44,999,75,5
10,290000,25000,15.6,1196,70,5
10,60000,90000,25.4,624,37.48,4
13,120000,140000,19,998,66.1,5
5,850000,103000,25.6,1498,97.9,5
5,1750000,23000,13.68,2393,147.8,7
7,600000,128000,26,1498,98.6,5
7,620000,33000,20.14,1498,88.8,5
13,150000,70000,19.7,796,46.3,5
11,150000,40000,0,1086,62,5
14,135000,40000,12.85,1396,99.6,5
11,200000,80000,17,1405,71,5
7,730000,70000,26.21,1248,88.5,5
9,800000,100000,12.99,2494,100.6,8
13,300000,90000,14,2498,112,8
10,190000,112000,20,1399,68,5
11,350000,50000,15.5,1799,132,5
7,509999,62000,24.4,1120,71,5
10,400000,90000,20.77,1248,88.76,7
9,800000,80000,12.99,2494,100,7
9,250000,50000,21.02,1248,88.8,5
6,930000,47552,19.67,1582,126.2,5
6,720000,40000,24.3,1248,88.5,5
11,225000,15000,15.6,1196,70,5
3,950000,20000,23,1498,98.96,5
4,530000,52000,17.19,1197,81.86,5
6,470000,70000,18.6,1197,81.83,5
5,650000,110000,15.96,2523,63,9
8,540000,77500,14,2179,138.1,7
7,459999,100000,25.2,1248,74,5
3,325000,14700,25.17,799,53.3,5
6,240000,40000,16.8,796,34.2,5
5,400000,32000,18.15,1198,82,6
18,70000,70000,19.7,796,46.3,5
13,250000,80000,17.5,1298,85.8,5
8,910000,80000,12.99,2494,100.6,8
4,720000,25000,28.4,1248,74.02,5
7,590000,50000,26.59,1248,74,5
7,434000,120000,13.58,2499,72.4,10
16,145000,170000,13.6,2523,63,7
4,445000,19700,18.15,1198,82,5
11,191000,70000,13.45,1086,62.1,5
4,372000,50000,25.83,1498,99,5
17,65000,90000,18.9,998,67.1,5
7,300000,140000,20,1399,68.05,5
19,125000,120000,12.7,2609,116.6,8
5,520000,40000,20.3,1199,84,5
8,190000,70000,22.74,796,47.3,5
4,310000,7000,22.5,999,67,5
10,750000,90000,12.8,2494,102,8
6,750000,110000,18.49,1493,100,7
3,350000,15000,23.95,998,67.05,5
2,360000,5000,22.05,796,47.3,5
5,285000,5000,25.17,799,53.3,5
9,160000,70000,22.74,796,47.3,5
7,229999,60000,19.44,1198,67,7
15,85000,120000,19.7,796,46.3,5
4,300000,7000,22.5,999,67,5
8,675000,120000,12.05,2179,120,7
8,700000,145241,12.05,2179,120,7
14,400000,110000,12.7,2609,116.6,8
6,254999,30000,25.17,799,53.3,5
7,1050000,80000,15.4,2179,120,7
9,390000,100000,23.4,1248,74,5
7,450000,80000,23.59,1364,67.04,5
6,1630000,40000,11.36,2755,171.5,7
5,725000,50000,24.3,1248,88.5,5
9,466000,95500,14,2179,138.1,7
5,370000,40000,18.16,1196,86.8,5
15,150000,70000,18.2,1061,64,5
5,483000,15000,23.1,998,67.04,5
6,470000,10000,18.9,1197,82,5
4,950000,25000,24.3,1248,88.5,5
9,450000,50000,17.01,1591,121.3,5
11,345000,70000,17.6,1496,88.7,5
13,300000,60000,19,998,66.1,5
15,160000,74800,18.2,998,67.1,5
18,120000,80000,16.1,796,37,4
2,500000,40000,17.57,1193,88.7,5
4,1350000,40000,16,2179,138,7
5,455000,50000,24,1186,73.97,5
9,165000,45000,21.1,814,55.2,5
6,470000,23700,20.4,1197,81.8,5
6,470000,23700,20.4,1197,81.8,5
3,1520000,10000,16,1368,160,5
8,229999,53473,23.95,998,67.05,5
11,250000,100000,15.96,2523,63,9
6,1350000,25000,16,2179,140,7
9,220000,80000,17.92,1086,62.1,5
7,360000,120000,24.4,1120,71,5
4,350000,40000,23.95,998,67.05,5
10,500000,70000,22.32,1582,126.32,5
9,145000,90000,25.44,936,57.6,5
8,300000,51000,18.2,1199,82.5,5
13,180000,87000,13.2,1495,94,5
9,530000,40000,23.4,1248,74,5
8,620000,90000,19.01,1461,108.45,5
7,360000,110000,16.78,1496,88.73,5
12,245000,86000,17.92,1086,62.1,5
19,130000,80000,14.2,1597,92,5
23,70000,65000,15.9,1298,85,5
23,70000,70000,15.9,1298,85,5
8,650000,140000,25.01,1498,89.75,5
3,610000,18000,21.21,1197,81.8,5
7,300000,24000,23.95,998,67.05,5
8,425000,60000,24,1120,70,5
10,450000,150000,22.32,1582,126.32,5
11,450000,108000,22.32,1582,126.3,5
11,340000,60000,16.95,1197,78.9,5
9,650000,90000,20.77,1248,88.76,7
13,160000,70000,19.09,1396,69,5
8,250000,120000,19.1,1405,70,5
10,225000,100000,25.44,936,57.6,5
15,55000,75958,17.88,1396,52.8,5
26,42000,70000,16.1,796,37,4
16,282000,128000,12.6,1991,112,7
15,80000,110000,16.8,1405,62,5
6,500000,40000,20.85,1197,83.14,5
6,500000,70000,25.83,1498,99,5
11,400000,60000,22.9,1248,74,5
9,550000,90000,15.96,2523,62.1,7
15,200000,70000,13.93,2179,138.1,7
10,280000,65000,20.36,1197,78.9,5
8,580000,88000,23.4,1248,74,5
13,100000,80000,18.8,1248,90,5
8,550000,60000,14,2523,75,8
5,700000,38000,18.49,1493,100,7
12,150000,80000,15,1368,90,5
8,190000,60000,21.1,814,55.2,5
9,500000,110000,15.96,2523,62.1,7
5,640000,110000,25.2,1248,74,5
11,340000,145000,20.86,1199,75,5
3,811000,43000,22.54,1396,88.76,5
6,409999,120000,23.2,1248,73.94,5
15,220000,136000,16.1,1298,88.2,5
9,170000,120000,17.88,1405,48.21,5
4,700000,25000,18.6,1197,81.86,5
7,950000,80000,15.4,2179,120,7
19,80000,40000,14.4,1599,94,5
5,2711000,9000,13.6,1999,177,5
3,5150000,20000,22.37,2487,214.56,5
5,3200000,45000,19.33,1999,177,5
7,503000,110000,14.1,2179,147.94,7
3,3800000,20000,18,1969,190,5
6,2000000,68089,19.16,2494,157.7,5
9,225000,58343,21.79,998,67.05,5
4,740000,38817,27.39,1248,74,5
6,550000,56494,18.2,1199,88.7,5
9,750000,79328,12.99,2494,100.6,7
3,650000,5621,22,1197,81.8,5
5,625000,25538,16.78,1496,88.73,5
4,600000,69779,22,1197,81.8,5
5,450000,56290,24,1186,73.97,5
3,5400000,7500,16.78,1995,190,5
3,5500000,8500,16.78,1995,190,5
3,779000,7032,19,1199,88.76,5
6,645000,11000,14.3,1598,103.5,5
4,2475000,2000,16.8,1984,150,5
8,420000,120000,23.4,1248,74,5
4,899000,35000,25.1,1248,88.5,5
3,459999,35000,19.83,1198,67,5
14,150000,120000,18.1,1493,110,5
5,350000,25000,23.01,999,67,5
7,509999,100000,23.59,1364,67.05,5
9,500000,120000,15.96,2523,62.1,9
5,370000,35000,17.57,1193,88.7,5
9,240000,44000,20.92,998,67.1,5
7,530000,100000,22.54,1396,88.73,5
7,1000000,133000,15.4,2179,120,7
4,1600000,35000,13.68,2393,147.8,7
8,350000,64000,20.36,1197,78.9,5
7,1100000,70000,16,2179,140,7
11,220000,70000,18.5,1197,80,5
7,350000,100000,18.9,1197,82,5
9,370000,90000,22.9,1248,74,5
8,220000,50000,17.5,1298,85.8,5
9,200000,80000,22.1,1248,76.9,5
5,400000,50000,25.32,1198,77,6
13,150000,55000,14.6,1368,88.7,5
2,1500000,40000,10.75,2694,163.7,8
11,130000,70000,14,796,35,5
9,185000,80000,22.74,796,47.3,5
12,110000,80000,0,1086,62.1,5
10,450000,120000,15.96,2523,62.1,7
4,500000,20000,18.9,1197,81.86,5
5,570000,31596,17,1497,121.36,5
9,650000,85710,15.1,2179,140,7
10,1680000,129627,11.5,2982,171,7
4,250000,10000,22.7,799,53.64,5
8,320000,15000,20.36,1197,78.9,5
5,440000,35000,20.51,998,67,5
9,315000,49000,18.5,1197,82.85,5
12,202999,158000,18.8,1248,90,5
10,179000,30000,21.1,814,55.2,5
14,140000,60000,20.36,1197,78.9,5
14,150000,40000,18.2,1061,64,5
11,440000,60000,13.6,2523,63,7
11,250000,55130,20,1399,68,5
8,330000,22000,20.51,998,67.04,5
12,250000,48000,15.6,1196,70,5
10,335000,45000,18.5,1197,82.85,5
6,1025000,22522,16,2179,140,7
10,320000,51856,18.5,1197,80,5
7,550000,29434,20.73,1373,91.1,5
4,800000,25000,25.5,1498,98.6,5
5,380000,28000,23.84,1199,84,5
9,400000,44500,20.46,1461,83.8,5
6,375000,34500,20.51,998,67.04,5
5,1100000,20000,18,1497,117.6,5
4,650000,15000,18.6,1197,81.83,5
8,361000,26000,19.34,1198,76,5
10,140000,20000,21.1,814,55.2,5
3,550000,3000,20.14,1197,81.86,5
3,670000,20000,19.5,1199,88.76,5
5,880000,25000,24.3,1248,88.5,5
4,950000,35000,23,1498,98.96,5
12,300000,60000,18.3,1991,147.9,5
5,1150000,6825,18,1497,117.6,5
7,450000,155000,14.81,1998,163.7,5
4,375000,50000,21.94,1196,61.7,5
6,600000,13500,17.5,1373,91.1,7
14,700000,260000,12.8,2494,102,8
4,600000,65000,25.4,1186,73.97,5
8,630000,95000,14.02,2179,118.3,8
6,590000,40000,20.73,1373,91.1,5
3,420000,30000,20.3,1086,68,5
6,1950000,120000,13.5,2477,175.56,7
9,541000,112011,13.93,2179,138.1,7
7,900000,125000,12.99,2494,100.6,7
7,900000,125000,12.99,2494,100.6,7
13,250000,43000,18.8,1248,90,5
3,670000,53534,15.96,2523,62.1,7
3,530000,20000,20.3,1199,83.81,5
10,150000,70000,25.44,936,57.6,5
9,550000,70000,15.1,2179,140,7
7,650000,150000,15.4,1997,120,7
10,180000,100000,19.4,1405,70,5
7,585000,50000,16.55,2498,105,7
9,345000,120000,18.5,1197,82.85,5
9,350000,110000,22.9,1248,74,5
6,725000,140000,15.4,1497,117.3,7
10,250000,120000,15.42,1405,70,7
20,45000,70000,16.1,796,37,4
15,409999,248119,12.8,2494,102,8
5,325000,16500,23.01,999,67,5
6,350000,9900,23.95,998,67.05,5
10,180000,80000,19.7,796,46.3,5
12,150000,100000,16,1368,90,5
2,700000,20000,23.26,1197,88.5,5
6,795000,90000,28.09,1248,88.5,5
3,950000,15000,16.55,2498,105,6
4,885000,75000,21.5,1498,108.5,5
11,160000,140000,21.1,1248,73.9,5
10,300000,120000,23,1396,90,5
4,950000,75000,21.5,1498,108.5,5
7,549000,90000,20.77,1248,88.76,7
4,3000000,20000,20.38,1968,143,5
7,1200000,61000,12.99,2494,100.6,7
10,570000,100000,21.8,1461,78,5
5,800000,60000,16.55,2498,105,6
13,375000,100000,18.1,1493,110,5
13,300000,170000,13.6,2523,63,7
9,350000,100000,16.78,1496,88.73,5
11,400000,120000,13.6,2523,63,7
7,434999,50000,20.14,1498,88.8,5
7,260000,25000,22.74,796,47.3,5
9,450000,24019,22.9,1248,74,5
9,459999,80000,22.32,1582,126.32,5
11,210000,100000,21.1,1248,73.9,5
7,540000,93000,20.85,1197,83.14,5
5,710000,50000,24.52,1248,88.5,7
4,285000,22000,24.7,796,47.3,5
3,990000,19600,22.1,1396,88.7,5
5,362000,104000,15.64,1193,64.1,5
5,880000,33000,23,1498,98.96,5
5,700000,60000,18.49,1493,100,7
6,600000,60000,15.96,2523,63,9
7,700000,40000,13.24,1598,102.5,5
6,400000,60000,27.28,1047,69,5
12,165000,80000,13.2,1495,93.7,5
15,350000,376412,12.8,2494,102,8
8,425000,80000,16.02,1373,93.7,7
10,180000,70000,17.92,1086,62.1,5
10,170000,90000,20.92,998,67.1,5
8,370000,183000,15.96,2523,63,9
4,800000,27000,24.3,1248,88.5,5
5,900000,35000,23,1498,98.96,5
9,390000,120000,22.9,1248,74,5
8,445000,80000,23.4,1248,74,5
8,459999,70000,23.4,1248,74,5
9,275000,55000,14.4,998,61.7,5
13,200000,120000,21.1,1248,73.9,5
10,350000,72000,17.5,1197,85.8,5
15,95000,120000,12,2092,127,7
8,550000,250000,23.59,1364,67.04,5
6,900000,100000,13.58,2499,72.4,9
9,350000,120000,15.3,2956,83.83,7
7,325000,50000,19.34,1198,76,5
8,455999,32000,18.9,1197,82,5
14,129000,60000,19.7,796,46.3,5
5,254000,40000,24.7,796,47.3,5
8,570000,48000,21.7,1498,98.96,5
4,840000,30000,19.87,1461,83.14,5
12,235000,100000,13.93,2179,138.1,7
6,700000,50000,18.49,1493,100,7
4,528000,5000,18.9,1197,81.86,5
5,1500000,12000,17.1,1956,170,5
6,560000,72000,15.96,2523,63,9
6,600000,70000,15.96,2523,63,9
15,102000,50000,15.26,1150,74.9,5
8,750000,70000,15.1,2179,140,7
12,148000,70000,14.7,1150,76,5
7,650000,50000,21.4,1197,83.1,5
10,310000,40000,16.47,1198,73.9,5
8,480000,30000,19.1,1197,82,5
4,320000,15000,24.7,796,47.3,5
7,750000,40000,17.4,1497,117.3,5
5,370000,40000,19.49,1198,67.04,5
9,320000,60000,18.6,1197,85.8,5
9,420000,67000,18.6,1197,85.8,5
12,240000,60000,17.5,1298,85.8,5
5,220000,60000,22.5,999,67,5
6,350000,30000,23.84,1199,84,5
4,675000,40000,25.8,1498,98.6,5
6,434999,50000,18.16,1197,78.8,5
16,125000,200000,13.1,1997,141.1,5
6,400000,14000,18.15,1198,82,6
7,425000,70000,13.58,2499,72.4,9
12,311000,94000,21.1,1248,75,5
7,509999,197000,13.58,2499,72.4,10
7,530000,79000,25.83,1498,99,5
14,210000,120000,18.7,1896,66,5
3,977000,30000,17.3,1497,121,8
4,440000,20000,20.51,998,67.04,5
4,440000,17000,20.51,998,67.04,5
4,655000,20000,18.6,1197,81.83,5
6,295000,60000,25.17,799,53.3,5
4,655000,20000,18.6,1197,81.83,5
15,65000,70000,15,1086,66.6,5
5,1200000,150000,17.6,2179,153.86,7
5,1251000,35000,17.6,2179,153.86,7
12,200000,60000,23.03,1396,69,5
6,750000,40000,21.19,1396,88.73,5
4,400000,60000,26.6,998,58.16,5
5,475000,57000,17.8,1198,86.7,5
10,110000,120000,17.8,1405,70,5
5,350000,30000,23.01,999,67,5
6,450000,175000,23.4,1248,74,5
12,150000,90000,17,1405,70,5
13,80000,110000,17.2,1396,53.5,5
7,430000,35000,18.6,1197,81.83,5
5,1450000,81000,13.68,2393,147.8,7
11,360000,100000,18.3,1991,147.9,5
5,1445000,60000,17.6,2179,153.86,7
6,670000,60000,26,1498,98.6,5
6,2000000,70000,13.7,1991,183,5
7,440000,50000,25.8,1498,98.6,5
10,254999,90000,23,1396,90,5
4,530000,65000,19.02,1198,67.05,7
6,890000,40000,16,1997,140,7
9,280000,80000,22.07,1199,73.9,5
5,725000,35000,21.21,1197,81.8,5
6,700000,30000,18.49,1493,100,7
15,90000,70000,18.2,998,67.1,5
7,287000,100000,19.81,1086,68.05,5
4,1380000,55000,14.8,1591,121.3,5
9,750000,80000,12.99,2494,100.6,7
6,650000,40000,17.43,1396,105.5,5
9,240000,108916,20.51,998,67.04,5
9,290000,40000,21.1,814,55.2,5
8,229999,80000,21.1,814,55.2,5
6,1000000,50000,26,1498,98.6,5
10,200000,90000,17.92,1086,62.1,5
18,90000,70000,19.7,796,46.3,5
10,330000,90000,23,1396,90,5
13,200000,70000,21.1,1248,73.9,5
4,420000,31000,25.32,1198,77,6
13,260000,120000,19.3,1248,73.9,5
6,590000,40000,18.6,1197,81.83,5
7,545000,180000,25.2,1248,74,5
11,210000,90000,18.9,998,67.1,5
14,185000,110000,17.7,1497,78,5
16,125000,59000,18.9,998,67.1,5
8,280000,60000,21.1,814,55.2,5
17,98000,70000,18.9,998,67.1,5
13,100000,190000,17,1405,71,5
9,250000,180000,20.8,1461,64.1,5
12,750000,150000,11.5,2982,171,7
15,160000,130000,16.52,1991,123.7,5
9,509999,120000,22.32,1582,126.3,5
13,95000,80000,17.88,1396,52.8,5
8,525000,80000,22.32,1582,126.32,5
5,278000,20000,22.5,999,67,5
25,50000,60000,16.1,796,37,4
11,254999,120000,22.07,1199,73.9,5
3,675000,10000,21.21,1197,81.8,5
6,600000,147000,26.59,1248,74,5
4,950000,51000,25.1,1248,88.5,5
15,229999,60000,17.7,1497,78,5
13,600000,220000,12.8,2494,102,8
5,330000,20000,24.7,796,47.3,5
5,350000,40000,23.95,998,67.05,5
6,560000,35000,16.2,1199,74,5
5,440000,30000,20.51,998,67.04,5
11,220000,90000,19,998,66.1,5
5,750000,110000,28.4,1248,74.02,5
7,800000,140000,15.1,2179,140,7
15,59259,104000,17.2,1396,53.5,5
4,740000,9000,21.4,1197,83.1,5
3,570000,19000,20.89,1197,81.8,5
5,430000,20000,20.51,998,67,5
6,800000,70000,24.3,1248,88.5,5
7,450000,53000,24,1120,70,5
9,420000,105000,23.4,1248,74,5
7,750000,16000,18.06,2523,63,7
3,780000,7200,21.1,998,100.5,5
11,320000,77000,22.07,1199,73.9,5
5,690000,40000,25.32,1198,77,6
10,375000,70000,19.3,1248,73.9,5
5,620000,50000,18.12,1196,86.8,5
7,300000,85000,13.45,1086,62.1,5
6,370000,58000,15.37,1196,73,7
9,770000,85000,16.55,2498,105,7
8,500000,65000,19.1,1197,81.86,5
5,450000,120000,25.32,1198,77,6
9,195000,50000,17.92,1086,62.1,5
4,472000,30000,20.51,998,67,5
8,250000,58000,23.95,998,67.05,5
11,165000,70000,25.44,936,57.6,5
4,525000,110000,20.65,1248,88.7,5
19,145000,65000,18.9,998,67.1,5
9,325000,100000,22.3,1248,88.8,5
5,660000,60000,16.5,1493,70,7
8,310000,90000,19.68,1399,67,5
14,250000,200000,13.6,2523,63,7
8,330000,100000,19.68,1399,67,5
10,250000,80000,20,1399,68,5
5,650000,60000,17.45,1493,100,7
6,305000,40000,23.95,998,67.05,5
7,600000,50000,26.21,1248,88.5,5
7,280000,110000,20.51,998,67.04,5
11,153000,50000,23.57,1396,70,5
4,700000,30000,18.49,1493,100,7
5,325000,40000,25.17,799,53.3,5
6,305000,40000,23.95,998,67.05,5
16,155000,70000,16.1,796,37,4
10,235000,80000,20.92,998,67.1,5
6,500000,15000,20.4,1197,81.8,5
18,120000,150000,13.6,2523,63,7
6,675000,88000,21.66,1498,103.52,5
8,950000,80000,12.99,2494,100.6,7
4,1051000,59865,15.1,2179,152.87,7
6,591000,60000,21.49,1498,108.5,5
7,585000,72000,22.54,1396,88.73,5
5,1025000,68140,18,1497,117.6,5
8,450000,53190,28.4,1248,74,5
8,484999,70100,22.54,1396,88.73,5
4,650000,47725,27.3,1498,98.6,5
8,434999,70195,28.4,1248,74.02,5
11,195000,77395,20,1399,68,5
3,1000000,17000,17.3,1497,121,8
9,650000,64000,14.62,1498,113.42,5
8,190000,74321,25.44,936,56.3,5
9,409999,80235,28.4,1248,74.02,5
6,1050000,77150,17.01,1582,126.2,5
7,651000,69000,22.15,1498,108.6,5
7,650000,57000,23.65,1248,88.5,5
5,750000,89000,21.14,1498,103.6,5
10,799000,61100,14.3,1968,140,5
12,355000,116000,18.7,1896,66,5
7,600000,80000,23.9,1582,126.32,5
4,685000,26000,28.4,1248,74,5
4,509999,100000,28.4,1248,74,5
10,150000,82300,26.83,796,38.4,5
5,650000,82050,19.3,1248,73.9,5
10,675000,120000,15.1,2179,140,7
4,319000,30000,24.04,999,67,5
3,640000,6000,19.5,1199,88.76,5
5,650000,30000,18.6,1197,81.83,5
7,650000,70000,20.77,1248,88.76,7
12,155000,70000,26.83,796,38.4,5
7,650000,70000,20.77,1248,88.76,7
14,175000,120000,17.8,1248,75,5
8,375000,76000,24,1120,70,5
8,430000,80000,24,1120,70,5
14,65000,110000,17.2,1396,53.5,5
13,150000,70000,13.2,1495,94,5
3,620000,13000,17.19,1197,81.86,5
9,250000,60000,14.09,1596,99.6,5
11,275000,165000,21.1,1248,73.9,5
9,454000,120000,13.58,2499,72.4,10
5,600000,30000,18.49,1493,100,7
11,400000,100000,20.54,1598,103.6,5
15,180000,187000,19.2,1461,65,5
6,750000,70000,24.3,1248,88.5,5
6,500000,40000,20.4,1197,81.8,5
5,2825000,22000,15.73,1968,174.33,5
2,2125000,5500,26.8,1597,118,5
4,3350000,18000,19.62,1998,190,5
3,840000,1500,18.2,1199,88.7,5
7,1000000,46000,24.5,1498,98.6,7
5,740000,24400,27.39,1248,74,5
4,1290000,29899,22.15,1498,108.6,5
4,1800000,20000,11.36,2755,171.5,8
2,775000,2000,20.7,1197,81.86,5
5,695000,34000,21.04,1461,83.8,8
4,730000,31000,17.4,1197,81.86,5
6,1295000,46000,11.45,2776,197.2,7
6,1160000,121000,12.08,2999,161,7
5,3300000,60000,0,1950,194,5
4,540000,7000,20.3,1086,68,5
6,434999,10000,23.1,998,67.04,5
4,4600000,6000,17.9,2143,170,5
4,910000,20000,17,2596,80.8,5
7,850000,59235,19.67,1582,126.2,5
3,5800000,21000,16.78,1995,190,5
8,520000,48000,25.8,1498,98.6,5
4,650000,114000,14.95,2489,93.7,7
11,430000,120000,19.3,1248,73.9,5
9,360000,144000,21.9,1396,88.8,5
9,350000,144000,21.9,1396,88.8,5
6,791000,190000,24.3,1248,88.5,5
7,950000,190000,12.99,2494,100.6,7
3,690000,20000,28.4,1248,74,5
5,860000,40000,22,1582,126.2,5
10,371000,100000,19.3,1248,73.9,5
14,45000,60000,16.8,1405,68,5
16,55000,201000,17.8,1399,68,5
11,240000,110000,20.54,1598,103.6,5
8,495000,77215,25.2,1248,74,5
7,671000,48228,18.7,1199,88.7,5
5,693000,58559,25.2,1248,74,5
6,802999,50856,26,1498,98.6,5
5,890000,18300,17.8,1497,117.3,5
7,495000,59292,28.4,1248,74,5
4,545000,10000,23.1,998,67.04,5
4,775000,21147,21.4,1197,83.1,5
5,925000,69000,25.6,1498,97.9,5
3,1450000,10000,17.3,1497,121,7
4,790000,16000,28.4,1248,74,5
5,1789999,36000,13.68,2393,147.8,8
5,620000,37000,21.01,1197,81.8,5
6,375000,61173,27.62,793,47,5
6,2450000,30000,18.25,1968,187.74,5
8,850000,75000,15.1,2179,140,7
5,750000,51000,19.56,1197,81.8,5
4,775000,17000,21.01,1197,81.8,5
14,260000,100000,17.8,1248,75,5
9,2000000,35000,17.68,1968,174.33,5
5,300000,10000,21.1,814,55.2,5
6,1300000,91567,16,2179,140,7
5,380000,50000,23.1,998,67.04,5
5,480000,60000,18.9,1197,81.86,5
6,240000,35000,22.74,796,47.3,5
8,500000,33400,17.43,1396,105.5,5
7,420000,36000,20.4,1197,83.11,5
11,130000,180000,20,1399,68,5
10,110000,80000,20.92,998,67.1,5
15,120000,120000,19.7,796,46.3,5
5,700000,80000,28.4,1248,74.02,5
4,550000,120000,28.4,1248,74.02,5
8,190000,110000,19.09,1405,69.01,5
4,665000,70000,23.59,1364,67.04,5
8,445000,120000,14.95,2489,93.7,7
10,340000,92686,21.9,1396,88.76,5
13,330000,180000,13.6,1991,142,5
