airbnb_id,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,instant_bookable,reviews_per_month
40635792,55159811,18/01/2016,within an hour,0.86,f,,9,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.34324,-99.17918,Private room in apartment,Private room,2,1 bath,1,1,450,1,999,365,9,96,9,10,10,10,t,0.53
40636246,198283087,26/06/2018,within an hour,0.95,f,,10,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.2865,-99.18449,Entire apartment,Entire home/apt,2,1 bath,1,1,350,2,1125,351,15,84,8,10,9,10,t,0.9
40636437,109059481,29/12/2016,within an hour,1,f,Roma Norte,11,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,19.41125,-99.15908,Entire house,Entire home/apt,13,5.5 baths,7,7,6247,2,1125,143,0,,,,,,t,
40637613,91921483,26/08/2016,,,f,Hipódromo,1,"['email', 'phone', 'offline_government_id', 'government_id']",t,t,19.41281,-99.16903,Private room in apartment,Private room,2,1 private bath,1,1,599,60,1125,365,0,,,,,,t,
40639069,314683572,05/12/2019,within an hour,0.98,f,Anzures,8,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.43021,-99.17546,Entire loft,Entire home/apt,4,1 bath,1,2,500,1,1125,269,42,93,10,10,10,10,t,2.55
40640936,271374654,25/06/2019,within an hour,1,f,Fraccionamiento del Parque Residencial,2,"['email', 'phone']",t,f,19.43374,-99.14481,Entire apartment,Entire home/apt,2,1 bath,1,1,1000,2,1125,365,10,92,10,10,10,10,f,0.61
40642406,50007082,27/11/2015,within an hour,1,t,Coyoacán,5,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.34785,-99.17275,Entire house,Entire home/apt,1,1 bath,1,1,559,2,90,362,1,100,10,10,10,10,f,0.26
40643315,60203647,24/02/2016,within an hour,1,f,Centro Histórico,8,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email']",t,t,19.40072,-99.1689,Entire apartment,Entire home/apt,6,3 baths,3,4,2181,2,1125,340,10,92,9,10,10,9,t,0.61
40650243,15358037,11/05/2014,within an hour,1,t,Roma Norte,1,"['email', 'phone']",t,f,19.42436,-99.16114,Private room in apartment,Private room,1,1 shared bath,1,0,280,1,365,312,15,100,10,10,10,10,f,0.99
40653941,137116759,26/06/2017,,,f,,1,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'government_id']",t,t,19.36882,-99.19711,Private room in apartment,Private room,1,1 shared bath,1,1,200,1,1125,173,2,60,6,6,6,10,f,0.13
40658826,22135150,04/10/2014,within a day,0.75,f,Hipódromo,0,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']",t,f,19.41428,-99.17074,Entire apartment,Entire home/apt,2,2 baths,,1,900,1,1125,117,6,97,9,10,9,10,f,1.34
40659168,106451628,06/12/2016,within an hour,1,t,,0,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,t,19.41273,-99.08914,Entire apartment,Entire home/apt,4,1 bath,1,2,413,1,1125,80,19,96,10,10,10,10,t,2.85
40659705,314683572,05/12/2019,within an hour,0.98,f,Anzures,8,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.43057,-99.17325,Entire loft,Entire home/apt,4,1 bath,1,2,536,1,1125,337,25,89,9,10,10,10,t,1.48
40659864,115348379,07/02/2017,,,f,Coyoacán,0,['phone'],t,f,19.34908,-99.17764,Entire apartment,Entire home/apt,1,1 bath,1,,500,30,60,365,0,,,,,,t,
40659894,314683572,05/12/2019,within an hour,0.98,f,Anzures,8,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.43042,-99.17507,Private room in house,Private room,2,1 private bath,1,1,280,1,1125,326,29,92,9,10,10,10,t,1.72
40660037,314683572,05/12/2019,within an hour,0.98,f,Anzures,8,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.42844,-99.17352,Private room in house,Private room,2,1 private bath,1,1,369,1,1125,359,17,89,9,10,10,10,t,1.01
40660950,257853661,24/04/2019,within an hour,1,t,Santa Fe,7,"['email', 'phone', 'offline_government_id', 'government_id', 'work_email']",t,t,19.3604,-99.26854,Entire loft,Entire home/apt,4,1 bath,1,1,1059,1,1125,232,48,98,10,10,10,10,t,2.89
40670216,237838500,20/01/2019,,,f,,1,"['email', 'phone', 'offline_government_id', 'government_id']",t,t,19.29563,-99.1313,Private room in apartment,Private room,2,1 shared bath,,1,965,15,30,178,0,,,,,,f,
40673759,247104887,05/03/2019,,,f,,0,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.29449,-99.1206,Private room in apartment,Private room,1,3 shared baths,1,,200,1,1125,365,0,,,,,,t,
40674520,74018460,25/05/2016,within an hour,1,t,,4,"['email', 'phone', 'facebook', 'jumio', 'government_id', 'work_email']",t,t,19.36423,-99.19391,Private room in apartment,Private room,2,1.5 shared baths,1,1,239,5,180,164,5,100,10,10,10,10,t,0.32
40683486,65300454,01/04/2016,,,f,Nápoles,0,"['phone', 'facebook']",t,f,19.3985,-99.17474,Private room in apartment,Private room,2,1 shared bath,1,1,400,2,1125,89,0,,,,,,t,
40691892,313456711,30/11/2019,,,f,Condesa,5,"['email', 'phone', 'offline_government_id', 'government_id']",t,t,19.40915,-99.17812,Entire apartment,Entire home/apt,2,1 bath,1,1,1587,3,1125,105,2,90,10,8,10,8,f,0.12
40695159,18741779,23/07/2014,,,f,Hipódromo,0,"['phone', 'facebook']",t,f,19.40907,-99.17281,Private room in apartment,Private room,2,1 private bath,1,1,593,2,1125,179,4,95,10,10,10,10,t,0.25
40695978,7016912,20/06/2013,,,t,Polanco,0,"['email', 'phone', 'reviews', 'jumio', 'kba', 'government_id', 'work_email']",t,t,19.4342,-99.20716,Private room in apartment,Private room,2,1 private bath,1,1,818,2,240,364,1,100,10,10,10,10,f,0.07
40699046,102547801,05/11/2016,,,f,Doctores,1,"['email', 'phone', 'facebook']",t,f,19.41357,-99.14795,Entire apartment,Entire home/apt,5,1 bath,2,3,490,1,1125,146,25,88,9,10,9,9,f,1.54
40700785,315903683,09/12/2019,,,f,San Miguel Chapultepec,0,"['email', 'phone']",t,f,19.40719,-99.18802,Entire guest suite,Entire home/apt,1,1 bath,1,1,500,1,1125,0,0,,,,,,t,
40701213,148545598,31/08/2017,within an hour,1,t,Roma Sur,0,"['email', 'phone']",t,f,19.40636,-99.16299,Private room in house,Private room,3,1 private bath,1,1,370,2,1125,176,20,100,10,10,10,10,t,1.22
40701786,47126256,21/10/2015,,,f,San Miguel Chapultepec,0,"['email', 'phone']",t,f,19.41608,-99.18107,Private room in house,Private room,2,1 private bath,1,1,558,3,1125,362,0,,,,,,f,
40703107,66952805,12/04/2016,within an hour,1,t,Escandón,10,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'work_email']",t,t,19.40619,-99.18157,Private room in apartment,Private room,2,1 shared bath,1,1,450,1,1125,2,6,97,9,10,10,10,t,0.46
40705197,20030198,14/08/2014,within an hour,1,t,Narvarte,5,"['email', 'phone', 'google', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.34983,-99.16299,Entire loft,Entire home/apt,2,1 bath,1,1,790,3,365,326,33,94,9,10,10,10,f,1.98
40706470,315944000,09/12/2019,,,f,Roma Sur,2,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,t,19.40381,-99.16238,Shared room in house,Shared room,8,1 shared bath,1,2,588,1,30,83,0,,,,,,t,
40706764,68694460,24/04/2016,within an hour,1,f,,2,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.43827,-99.18843,Entire apartment,Entire home/apt,2,1.5 baths,1,1,1107,2,1125,361,3,100,10,10,10,10,f,0.21
40711004,68151741,20/04/2016,within an hour,1,f,Zona Rosa,2,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.43326,-99.19003,Private room in guest suite,Private room,4,1 private bath,2,3,657,2,60,180,11,84,9,9,9,10,t,0.71
40724349,29763844,21/03/2015,within an hour,0.97,t,Centro Histórico,5,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.43437,-99.13004,Entire apartment,Entire home/apt,2,1 bath,1,1,491,2,40,266,36,97,10,10,10,10,t,2.24
40724937,257522847,23/04/2019,,,f,,0,['phone'],t,f,19.42752,-99.16763,Entire apartment,Entire home/apt,3,1 bath,1,1,1900,1,90,90,0,,,,,,t,
40726071,39960555,29/07/2015,,,f,,0,['phone'],t,f,19.4308,-99.20846,Entire loft,Entire home/apt,2,2 baths,1,1,1700,1,57,90,0,,,,,,t,
40726604,154759853,16/10/2017,,,f,,3,"['email', 'phone', 'facebook', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.43224,-99.17727,Entire loft,Entire home/apt,2,1 bath,1,1,1100,2,28,179,0,,,,,,t,
40726887,29294420,13/03/2015,within an hour,1,t,Colonia Cuauhtémoc,0,"['email', 'phone', 'reviews', 'offline_government_id', 'government_id', 'work_email']",t,t,19.42669,-99.17311,Entire apartment,Entire home/apt,4,2 baths,2,2,871,7,1125,337,4,100,10,10,10,10,f,0.25
40728445,82518209,08/07/2016,within an hour,1,f,,0,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.42692,-99.10793,Private room in house,Private room,3,1 shared bath,1,2,440,1,1125,360,1,100,10,10,10,10,t,0.06
40728831,82518209,08/07/2016,within an hour,1,f,,0,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.42697,-99.10776,Private room in house,Private room,2,1 shared bath,1,2,300,1,1125,357,9,96,10,10,10,10,t,0.63
40729983,316148700,10/12/2019,within an hour,0.8,t,,1,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.41577,-99.17032,Entire apartment,Entire home/apt,5,2 baths,2,2,1098,2,1125,134,11,96,10,10,10,10,t,0.71
40730418,29763844,21/03/2015,within an hour,0.97,t,Centro Histórico,5,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,19.43488,-99.12977,Entire apartment,Entire home/apt,2,1 bath,1,1,471,1,31,157,22,91,10,10,9,9,t,1.43
40731389,92520916,29/08/2016,within a few hours,0.93,f,Florida/Axotla,7,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",t,t,19.34707,-99.16323,Room in boutique hotel,Private room,2,1.5 baths,1,1,1000,1,1125,180,2,100,10,10,10,10,t,0.13
40732211,183535743,10/04/2018,within a few hours,1,t,Polanco,5,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.42005,-99.16196,Entire apartment,Entire home/apt,5,2.5 baths,2,3,2997,1,1125,0,33,98,9,10,10,10,f,2
40732490,316227512,10/12/2019,within a day,1,f,Santa Cruz Atoyac,0,"['email', 'phone', 'offline_government_id', 'government_id']",t,t,19.367,-99.15959,Private room in apartment,Private room,2,1 private bath,1,,310,4,17,89,1,100,10,10,10,10,f,0.06
40732513,237509186,18/01/2019,within an hour,1,t,Narvarte,1,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id']",t,t,19.38396,-99.14826,Entire apartment,Entire home/apt,6,2 baths,2,3,1030,1,1125,77,3,73,7,9,8,9,t,0.22
40732516,103711010,14/11/2016,within an hour,1,t,,2,"['email', 'phone']",t,f,19.37603,-99.17084,Private room in apartment,Private room,2,1 private bath,1,1,1234,15,1125,365,5,100,10,10,10,10,f,0.33
40732831,92520916,29/08/2016,within a few hours,0.93,f,Florida/Axotla,7,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",t,t,19.34626,-99.16378,Room in boutique hotel,Private room,2,1.5 baths,1,1,1250,1,1125,90,1,100,10,10,10,10,f,0.14
40733154,3801937,08/10/2012,within a few hours,0.9,f,Colonia Cuauhtémoc,0,"['offline_government_id', 'selfie', 'government_id']",t,t,19.43457,-99.16678,Entire apartment,Entire home/apt,4,1 bath,2,2,3086,2,1125,365,5,100,10,10,10,10,f,0.31
40733690,313410139,30/11/2019,,,f,Del Valle,0,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,t,19.40073,-99.1601,Shared room in condominium,Shared room,7,2 shared baths,1,4,1170,2,1125,180,3,100,10,10,10,10,t,0.18
40733745,113386617,26/01/2017,within an hour,0.86,t,Zona Rosa,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,19.42472,-99.16672,Entire apartment,Entire home/apt,4,1 bath,1,2,1390,2,30,330,1,,,,,,t,0.06
40736343,66263148,07/04/2016,,,f,Del Valle,0,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.37017,-99.1683,Private room in apartment,Private room,1,1 bath,1,,400,1,1125,89,1,100,10,10,10,10,f,0.06
40738209,315944000,09/12/2019,,,f,Roma Sur,2,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,t,19.40503,-99.16024,Shared room in house,Shared room,5,0 shared baths,1,5,588,1,1125,173,1,60,4,10,8,8,t,0.06
40738310,34984980,04/06/2015,,,f,Polanco,2,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id']",t,t,19.43847,-99.21185,Private room in condominium,Private room,2,1 bath,1,5,1200,3,365,365,0,,,,,,f,
40747986,125822595,14/04/2017,,,f,Roma Sur,12,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.40404,-99.16581,Entire apartment,Entire home/apt,4,2 baths,2,3,918,5,1125,89,6,93,9,10,9,10,f,0.37
40750148,236301634,13/01/2019,within an hour,1,t,Roma Norte,71,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.40795,-99.17025,Entire apartment,Entire home/apt,4,2 baths,2,2,2138,1,365,97,13,94,9,9,10,10,f,0.79
40750399,35333343,08/06/2015,within a few hours,1,f,Roma Sur,0,"['email', 'phone', 'google', 'reviews', 'jumio', 'offline_government_id', 'government_id']",t,t,19.40503,-99.1647,Private room in apartment,Private room,1,1 shared bath,1,1,250,1,8,261,1,100,10,10,10,10,t,1
40751870,74018460,25/05/2016,within an hour,1,t,,4,"['email', 'phone', 'facebook', 'jumio', 'government_id', 'work_email']",t,t,19.36423,-99.19391,Private room in apartment,Private room,1,1.5 shared baths,1,1,200,5,180,163,4,100,10,10,10,10,f,0.25
40751900,134902501,13/06/2017,within an hour,1,t,,4,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,t,19.49047,-99.133,Entire apartment,Entire home/apt,4,1 bath,1,2,758,4,1125,349,26,99,10,10,10,10,t,1.78
40753653,24982593,18/12/2014,a few days or more,0,f,Roma Norte,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.41899,-99.15686,Entire apartment,Entire home/apt,2,1 bath,1,1,1000,7,30,88,3,87,9,9,10,10,f,0.19
40756233,217959909,29/09/2018,within a day,0.5,f,,0,"['email', 'phone']",t,f,19.36402,-99.27437,Entire apartment,Entire home/apt,4,2.5 baths,2,5,1800,1,1125,90,0,,,,,,t,
40757979,105620623,29/11/2016,within an hour,1,f,Playa Diamante,2,"['email', 'phone', 'facebook', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.33807,-99.22355,Entire apartment,Entire home/apt,6,1 bath,2,2,951,3,1125,146,3,100,10,10,10,10,f,0.18
40758299,293476024,09/09/2019,within an hour,0.97,f,,5,"['phone', 'offline_government_id', 'government_id']",t,t,19.46592,-99.17155,Entire apartment,Entire home/apt,5,1 bath,2,3,416,1,3,75,24,98,10,10,10,10,t,1.55
40759046,316553155,11/12/2019,,,f,Juárez,0,"['email', 'phone']",t,f,19.42795,-99.15876,Private room in apartment,Private room,1,1 shared bath,1,1,350,1,5,90,0,,,,,,t,
40761954,155803760,22/10/2017,within an hour,1,f,,0,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,t,19.39305,-99.09959,Entire apartment,Entire home/apt,4,1 bath,1,2,450,2,1125,173,15,99,10,10,10,10,t,0.93
40762454,153195420,04/10/2017,a few days or more,0,f,Del Valle,2,"['email', 'phone']",t,f,19.37135,-99.17415,Private room in apartment,Private room,2,1 bath,1,1,350,1,1125,2,0,,,,,,f,
40766824,129877517,11/05/2017,within an hour,1,t,,5,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.42097,-99.09792,Private room in apartment,Private room,2,1 bath,1,1,300,1,1125,364,18,94,10,10,10,10,f,1.08
40774684,23431916,06/11/2014,a few days or more,0,f,,2,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.33846,-99.18495,Private room in apartment,Private room,1,1 shared bath,1,1,225,3,1125,362,2,100,10,10,10,10,f,0.12
40774983,250181130,20/03/2019,within an hour,1,f,Roma Norte,6,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.41292,-99.16052,Private room in house,Private room,3,1 shared bath,1,2,377,2,1125,201,12,97,10,10,10,10,t,0.74
40779537,92520916,29/08/2016,within a few hours,0.93,f,Florida/Axotla,7,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",t,t,19.34661,-99.1649,Room in boutique hotel,Private room,2,1.5 baths,1,1,609,1,1125,147,8,93,10,10,10,10,f,1.01
40783070,92520916,29/08/2016,within a few hours,0.93,f,Florida/Axotla,7,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']",t,t,19.3469,-99.16463,Private room in guest suite,Private room,4,1 private bath,1,2,1700,1,1125,90,0,,,,,,t,
40783163,23028815,27/10/2014,,,f,,1,"['email', 'phone']",t,f,19.40422,-99.17278,Entire condominium,Entire home/apt,2,1 bath,1,1,1408,1,1125,0,0,,,,,,t,
40783957,138094276,02/07/2017,within an hour,1,f,,9,"['email', 'phone', 'facebook', 'google', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.45892,-99.12344,Private room in apartment,Private room,5,1 shared bath,1,3,400,1,1125,365,1,80,8,8,8,8,f,0.13
40784201,260480946,07/05/2019,,,f,,9,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.43026,-99.1956,Entire apartment,Entire home/apt,4,1 bath,2,1,1300,2,1125,174,12,93,9,10,10,10,f,0.73
40784352,138094276,02/07/2017,within an hour,1,f,,9,"['email', 'phone', 'facebook', 'google', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.45904,-99.1228,Private room in apartment,Private room,3,1 shared bath,1,1,300,1,1125,353,1,100,10,10,10,10,f,0.27
40785913,31812954,23/04/2015,,,f,Anzures,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.43198,-99.17412,Entire apartment,Entire home/apt,4,2 baths,,2,726,2,1125,179,0,,,,,,t,
40798052,317089444,13/12/2019,within a few hours,1,t,,0,"['email', 'phone', 'jumio', 'offline_government_id', 'government_id']",t,t,19.31624,-99.09291,Private room in condominium,Private room,1,1.5 shared baths,1,1,200,2,1125,165,18,97,10,10,10,10,t,1.09
40798936,27449159,09/02/2015,within an hour,1,t,,21,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,19.43314,-99.17468,Entire apartment,Entire home/apt,3,1 bath,1,2,807,2,1125,330,19,96,9,10,10,10,f,1.22
40801140,64659736,27/03/2016,within a day,0.75,t,,2,"['email', 'phone', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.44295,-99.2028,Private room in condominium,Private room,2,1 shared bath,1,1,575,1,29,90,4,95,10,10,10,10,t,0.24
40803197,307351643,06/11/2019,within an hour,0.9,f,,0,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,19.34486,-99.27185,Entire apartment,Entire home/apt,3,1 bath,1,2,296,2,1125,0,15,93,9,10,10,9,f,1.07
40804948,56490374,28/01/2016,within an hour,1,f,Roma Norte,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,19.41469,-99.15825,Entire apartment,Entire home/apt,7,4 baths,4,4,4900,2,30,11,3,100,10,10,10,10,f,0.18
